policy_id,customer_id,product_id,policy_number,start_date,end_date,premium_amount,coverage_amount
9400,5870,1,HLT-2023-0009400,2023-08-24,2024-08-23,314.72,11945.29
9401,1606,2,HLT-2025-0009401,2025-02-03,2026-02-02,718.72,30086.04
9402,3156,4,HOM-2024-0009402,2024-02-02,2025-02-01,802.45,13368.98
9403,5764,3,HOM-2025-0009403,2025-04-28,2026-04-27,631.80,12022.56
9404,1287,2,HLT-2025-0009404,2025-10-01,2026-09-30,429.05,15450.60
9405,3031,8,TRV-2025-0009405,2025-06-02,2026-06-01,758.37,29201.28
9406,1983,1,HLT-2023-0009406,2023-10-31,2024-10-30,288.19,12339.93
9407,833,3,HOM-2025-0009407,2025-05-30,2026-05-29,372.56,2924.28
9408,2576,3,HOM-2022-0009408,2022-12-12,2023-12-11,948.98,24909.00
9409,1582,5,MTR-2025-0009409,2025-03-02,2026-03-01,758.09,6883.84
9410,714,5,MTR-2025-0009410,2025-05-10,2026-05-09,200.00,7513.56
9411,722,4,HOM-2023-0009411,2023-09-12,2024-09-11,1484.96,24094.42
9412,2723,6,MTR-2024-0009412,2024-09-12,2025-09-11,290.33,6186.92
9413,443,2,HLT-2023-0009413,2023-04-04,2024-04-03,216.91,4215.16
9414,320,4,HOM-2023-0009414,2023-12-23,2024-12-22,457.02,3496.14
9415,2518,5,MTR-2025-0009415,2025-01-17,2026-01-16,913.95,4991.83
9416,3613,2,HLT-2025-0009416,2025-10-22,2026-10-21,356.11,12544.81
9417,818,1,HLT-2023-0009417,2023-05-01,2024-04-30,231.21,7571.84
9418,3337,6,MTR-2024-0009418,2024-04-29,2025-04-28,261.18,8521.26
9419,2483,6,MTR-2023-0009419,2023-01-15,2024-01-14,380.09,7369.76
9420,3333,7,TRV-2024-0009420,2024-02-20,2025-02-19,1021.49,16019.15
9421,2503,6,MTR-2025-0009421,2025-10-29,2026-10-28,454.67,22487.02
9422,2487,2,HLT-2025-0009422,2025-10-28,2026-10-27,872.22,35097.13
9423,1505,2,HLT-2023-0009423,2023-06-13,2024-06-12,589.24,6694.45
9424,5029,5,MTR-2024-0009424,2024-08-09,2025-08-08,308.89,6287.75
9425,452,7,TRV-2024-0009425,2024-07-08,2025-07-07,549.17,10327.35
9426,673,2,HLT-2025-0009426,2025-06-10,2026-06-09,338.34,2040.48
9427,858,7,TRV-2023-0009427,2023-05-19,2024-05-18,991.62,48786.82
9428,3118,2,HLT-2024-0009428,2024-04-21,2025-04-20,1534.08,8862.57
9429,5754,3,HOM-2023-0009429,2023-08-01,2024-07-31,597.77,7293.80
9430,2048,3,HOM-2023-0009430,2023-01-19,2024-01-18,761.44,31221.16
9431,1012,7,TRV-2023-0009431,2023-04-10,2024-04-09,906.44,26377.06
9432,3420,3,HOM-2024-0009432,2024-11-19,2025-11-18,288.65,3416.90
9433,686,8,TRV-2025-0009433,2025-09-25,2026-09-24,590.28,12403.43
9434,5227,7,TRV-2024-0009434,2024-12-20,2025-12-19,477.59,6052.24
9435,3122,7,TRV-2024-0009435,2024-11-10,2025-11-09,200.00,9591.43
9436,250,4,HOM-2025-0009436,2025-08-08,2026-08-07,801.21,26771.81
9437,4068,2,HLT-2024-0009437,2024-01-28,2025-01-27,518.19,19980.88
9438,92,6,MTR-2025-0009438,2025-06-16,2026-06-15,864.86,26457.48
9439,1140,6,MTR-2025-0009439,2025-09-23,2026-09-22,613.21,16650.15
9440,1087,8,TRV-2022-0009440,2022-12-15,2023-12-14,562.10,4053.88
9441,1648,3,HOM-2024-0009441,2024-04-30,2025-04-29,207.39,2397.33
9442,382,8,TRV-2023-0009442,2023-02-12,2024-02-11,476.13,21939.64
9443,2190,6,MTR-2025-0009443,2025-09-20,2026-09-19,1083.95,35451.46
9444,1056,5,MTR-2025-0009444,2025-07-29,2026-07-28,328.13,13528.07
9445,4559,8,TRV-2024-0009445,2024-11-08,2025-11-07,225.77,10671.56
9446,1186,6,MTR-2024-0009446,2024-04-23,2025-04-22,659.31,5918.46
9447,2742,3,HOM-2025-0009447,2025-05-08,2026-05-07,2199.59,100177.12
9448,367,6,MTR-2023-0009448,2023-06-24,2024-06-23,770.39,27318.12
9449,4193,1,HLT-2023-0009449,2023-10-30,2024-10-29,308.59,11353.76
9450,1208,7,TRV-2023-0009450,2023-02-19,2024-02-18,340.62,1947.36
9451,3114,1,HLT-2025-0009451,2025-08-31,2026-08-30,251.05,4509.27
9452,235,3,HOM-2024-0009452,2024-02-18,2025-02-17,745.67,30280.37
9453,1490,5,MTR-2024-0009453,2024-04-21,2025-04-20,912.15,5085.89
9454,2938,5,MTR-2023-0009454,2023-03-02,2024-03-01,439.37,19722.62
9455,2158,8,TRV-2023-0009455,2023-03-25,2024-03-24,568.03,27241.51
9456,3270,6,MTR-2025-0009456,2025-04-03,2026-04-02,1799.02,12367.56
9457,4748,1,HLT-2025-0009457,2025-06-28,2026-06-27,702.16,11636.83
9458,684,6,MTR-2024-0009458,2024-07-20,2025-07-19,950.30,23381.49
9459,5635,5,MTR-2023-0009459,2023-04-28,2024-04-27,331.98,4711.03
9460,769,7,TRV-2024-0009460,2024-08-16,2025-08-15,1960.91,38856.02
9461,2904,7,TRV-2024-0009461,2024-01-06,2025-01-05,253.26,10443.60
9462,1806,8,TRV-2023-0009462,2023-09-08,2024-09-07,506.37,14627.99
9463,4182,8,TRV-2023-0009463,2023-12-13,2024-12-12,902.03,34060.87
9464,3121,6,MTR-2024-0009464,2024-08-16,2025-08-15,378.15,9132.53
9465,5025,4,HOM-2023-0009465,2023-04-23,2024-04-22,647.74,5397.68
9466,3190,1,HLT-2023-0009466,2023-01-06,2024-01-05,464.99,11044.01
9467,1049,3,HOM-2023-0009467,2023-10-25,2024-10-24,822.37,35321.26
9468,189,2,HLT-2023-0009468,2023-08-16,2024-08-15,1909.65,94819.96
9469,5955,4,HOM-2024-0009469,2024-07-31,2025-07-30,226.48,6799.06
9470,75,5,MTR-2024-0009470,2024-08-22,2025-08-21,329.58,8796.41
9471,4827,5,MTR-2024-0009471,2024-02-21,2025-02-20,556.43,19443.56
9472,3664,2,HLT-2025-0009472,2025-09-06,2026-09-05,1367.50,53216.18
9473,5042,1,HLT-2025-0009473,2025-09-17,2026-09-16,982.68,14390.72
9474,137,4,HOM-2023-0009474,2023-08-02,2024-08-01,1753.67,34752.82
9475,5907,5,MTR-2023-0009475,2023-06-11,2024-06-10,886.78,38626.10
9476,4269,6,MTR-2024-0009476,2024-03-13,2025-03-12,582.90,22058.90
9477,4589,3,HOM-2025-0009477,2025-01-06,2026-01-05,629.98,30102.48
9478,4666,5,MTR-2024-0009478,2024-10-07,2025-10-06,478.40,9023.48
9479,4827,2,HLT-2024-0009479,2024-03-31,2025-03-30,575.00,9592.55
9480,4616,1,HLT-2025-0009480,2025-11-04,2026-11-03,490.33,23568.44
9481,1911,5,MTR-2025-0009481,2025-06-30,2026-06-29,1359.32,33741.71
9482,4595,4,HOM-2023-0009482,2023-06-27,2024-06-26,1284.19,40430.90
9483,762,7,TRV-2024-0009483,2024-06-15,2025-06-14,460.84,12138.73
9484,5240,1,HLT-2025-0009484,2025-10-04,2026-10-03,864.35,36219.12
9485,2715,4,HOM-2023-0009485,2023-05-04,2024-05-03,879.49,9387.90
9486,5982,7,TRV-2024-0009486,2024-06-28,2025-06-27,1384.62,37667.34
9487,4560,5,MTR-2025-0009487,2025-02-09,2026-02-08,438.61,19256.70
9488,4236,7,TRV-2023-0009488,2023-10-12,2024-10-11,595.94,24827.55
9489,4332,7,TRV-2025-0009489,2025-01-04,2026-01-03,327.15,13924.19
9490,2718,7,TRV-2024-0009490,2024-10-27,2025-10-26,494.38,17794.96
9491,1223,3,HOM-2024-0009491,2024-07-30,2025-07-29,1278.96,27549.05
9492,5436,3,HOM-2024-0009492,2024-12-15,2025-12-14,696.28,30823.41
9493,1302,3,HOM-2024-0009493,2024-01-27,2025-01-26,290.32,10817.52
9494,14,2,HLT-2025-0009494,2025-04-28,2026-04-27,805.46,23126.69
9495,1264,4,HOM-2025-0009495,2025-06-25,2026-06-24,720.84,15720.26
9496,342,7,TRV-2024-0009496,2024-09-23,2025-09-22,468.50,21280.44
9497,4213,6,MTR-2023-0009497,2023-04-25,2024-04-24,534.37,12942.03
9498,5960,5,MTR-2024-0009498,2024-09-22,2025-09-21,573.06,20439.83
9499,3461,8,TRV-2024-0009499,2024-06-30,2025-06-29,510.37,23374.52
9500,5236,8,TRV-2025-0009500,2025-07-16,2026-07-15,1335.71,36875.19
9501,5004,7,TRV-2023-0009501,2023-09-21,2024-09-20,1397.83,24510.09
9502,4520,4,HOM-2024-0009502,2024-10-10,2025-10-09,554.68,14745.25
9503,2203,5,MTR-2025-0009503,2025-08-11,2026-08-10,468.17,14444.89
9504,4710,8,TRV-2024-0009504,2024-09-27,2025-09-26,520.91,10450.77
9505,651,4,HOM-2023-0009505,2023-04-29,2024-04-28,354.40,7472.04
9506,1643,2,HLT-2023-0009506,2023-02-06,2024-02-05,299.34,14126.83
9507,2641,6,MTR-2025-0009507,2025-02-10,2026-02-09,933.91,33401.81
9508,5810,6,MTR-2024-0009508,2024-05-19,2025-05-18,316.78,10132.69
9509,1300,8,TRV-2024-0009509,2024-11-25,2025-11-24,810.92,14072.88
9510,5805,8,TRV-2025-0009510,2025-10-21,2026-10-20,314.00,15210.65
9511,713,2,HLT-2023-0009511,2023-11-19,2024-11-18,541.37,19900.18
9512,2385,7,TRV-2025-0009512,2025-09-07,2026-09-06,200.00,7155.14
9513,1282,7,TRV-2025-0009513,2025-11-06,2026-11-05,624.94,15604.33
9514,986,2,HLT-2023-0009514,2023-08-03,2024-08-02,584.66,23705.57
9515,5070,8,TRV-2025-0009515,2025-01-13,2026-01-12,580.00,13976.86
9516,2742,4,HOM-2025-0009516,2025-03-04,2026-03-03,1200.17,20486.83
9517,3329,6,MTR-2025-0009517,2025-08-09,2026-08-08,347.57,14049.08
9518,590,6,MTR-2025-0009518,2025-09-06,2026-09-05,728.62,29173.39
9519,3571,5,MTR-2025-0009519,2025-02-28,2026-02-27,218.42,9807.59
9520,5009,7,TRV-2023-0009520,2023-04-15,2024-04-14,483.21,11996.65
9521,4906,7,TRV-2024-0009521,2024-03-01,2025-02-28,527.03,8269.75
9522,5920,1,HLT-2024-0009522,2024-12-02,2025-12-01,469.68,21656.09
9523,409,4,HOM-2024-0009523,2024-10-15,2025-10-14,458.46,9532.90
9524,4132,3,HOM-2023-0009524,2023-04-08,2024-04-07,1891.73,14653.62
9525,904,7,TRV-2024-0009525,2024-12-16,2025-12-15,589.32,23745.32
9526,309,2,HLT-2024-0009526,2024-03-16,2025-03-15,292.42,11444.45
9527,2682,8,TRV-2023-0009527,2023-07-24,2024-07-23,501.91,17240.28
9528,1272,3,HOM-2023-0009528,2023-06-22,2024-06-21,292.37,13591.82
9529,1185,3,HOM-2025-0009529,2025-11-03,2026-11-02,329.79,9430.23
9530,4436,4,HOM-2024-0009530,2024-03-16,2025-03-15,537.85,10078.74
9531,5430,3,HOM-2023-0009531,2023-12-27,2024-12-26,457.07,12149.78
9532,3361,1,HLT-2025-0009532,2025-02-25,2026-02-24,1422.52,43454.65
9533,4260,5,MTR-2024-0009533,2024-09-30,2025-09-29,541.69,13333.82
9534,5687,1,HLT-2024-0009534,2024-03-09,2025-03-08,631.33,30285.72
9535,5192,1,HLT-2025-0009535,2025-05-07,2026-05-06,574.48,9971.10
9536,1671,4,HOM-2023-0009536,2023-02-18,2024-02-17,1394.29,64066.96
9537,4535,1,HLT-2025-0009537,2025-04-09,2026-04-08,482.84,3978.37
9538,2734,4,HOM-2023-0009538,2023-04-03,2024-04-02,557.97,13803.35
9539,1982,6,MTR-2023-0009539,2023-02-14,2024-02-13,804.91,32804.29
9540,4318,7,TRV-2025-0009540,2025-02-10,2026-02-09,499.58,11495.85
9541,3982,2,HLT-2023-0009541,2023-05-22,2024-05-21,573.16,26814.99
9542,2674,5,MTR-2025-0009542,2025-02-06,2026-02-05,724.35,12506.23
9543,130,6,MTR-2024-0009543,2024-09-26,2025-09-25,668.67,10716.89
9544,1264,7,TRV-2024-0009544,2024-09-07,2025-09-06,921.48,6303.50
9545,3584,8,TRV-2023-0009545,2023-05-01,2024-04-30,454.30,19766.89
9546,3301,3,HOM-2024-0009546,2024-11-26,2025-11-25,892.78,24381.61
9547,394,6,MTR-2025-0009547,2025-09-27,2026-09-26,2187.33,84698.68
9548,3237,5,MTR-2025-0009548,2025-05-07,2026-05-06,556.68,18416.25
9549,516,2,HLT-2024-0009549,2024-01-03,2025-01-02,1524.15,48724.84
9550,1255,6,MTR-2024-0009550,2024-06-10,2025-06-09,262.43,6139.43
9551,5133,3,HOM-2024-0009551,2024-01-05,2025-01-04,652.69,26848.98
9552,2986,1,HLT-2025-0009552,2025-06-02,2026-06-01,801.44,10163.91
9553,701,6,MTR-2023-0009553,2023-04-12,2024-04-11,824.60,40111.22
9554,5920,4,HOM-2025-0009554,2025-01-26,2026-01-25,2214.66,66592.01
9555,161,8,TRV-2022-0009555,2022-12-31,2023-12-30,1498.07,38095.16
9556,2622,3,HOM-2023-0009556,2023-05-31,2024-05-30,1369.16,12350.28
9557,1301,7,TRV-2025-0009557,2025-09-28,2026-09-27,205.14,2709.42
9558,2128,4,HOM-2024-0009558,2024-11-24,2025-11-23,513.40,24339.11
9559,3038,7,TRV-2023-0009559,2023-09-10,2024-09-09,822.58,21795.21
9560,4195,5,MTR-2023-0009560,2023-09-15,2024-09-14,666.44,11986.40
9561,3240,1,HLT-2024-0009561,2024-08-07,2025-08-06,561.12,14062.51
9562,4994,1,HLT-2023-0009562,2023-02-14,2024-02-13,1093.09,46350.87
9563,2814,2,HLT-2023-0009563,2023-04-14,2024-04-13,1106.56,38711.53
9564,4609,2,HLT-2024-0009564,2024-09-12,2025-09-11,1411.54,45623.43
9565,530,8,TRV-2025-0009565,2025-12-04,2026-12-03,589.77,15774.79
9566,3034,2,HLT-2024-0009566,2024-03-12,2025-03-11,321.96,3829.06
9567,5551,5,MTR-2024-0009567,2024-04-06,2025-04-05,750.42,13846.82
9568,2514,3,HOM-2025-0009568,2025-06-05,2026-06-04,566.87,11483.31
9569,5507,2,HLT-2024-0009569,2024-11-11,2025-11-10,378.37,9203.84
9570,2258,3,HOM-2025-0009570,2025-10-12,2026-10-11,311.00,8832.59
9571,5513,4,HOM-2024-0009571,2024-11-03,2025-11-02,308.46,8723.47
9572,5277,6,MTR-2025-0009572,2025-08-01,2026-07-31,813.43,28334.50
9573,3899,5,MTR-2024-0009573,2024-01-21,2025-01-20,566.14,14039.63
9574,3559,6,MTR-2024-0009574,2024-05-19,2025-05-18,1131.24,24961.48
9575,2616,1,HLT-2023-0009575,2023-09-22,2024-09-21,907.88,24207.16
9576,2963,6,MTR-2023-0009576,2023-10-29,2024-10-28,342.32,6379.02
9577,5020,5,MTR-2023-0009577,2023-09-19,2024-09-18,247.77,8470.98
9578,5803,4,HOM-2023-0009578,2023-04-06,2024-04-05,975.24,32903.74
9579,2507,4,HOM-2025-0009579,2025-07-01,2026-06-30,680.77,33548.05
9580,3539,8,TRV-2024-0009580,2024-01-12,2025-01-11,510.72,17658.61
9581,835,6,MTR-2025-0009581,2025-10-17,2026-10-16,264.82,11570.53
9582,4618,3,HOM-2023-0009582,2023-05-20,2024-05-19,1260.64,60238.07
9583,5947,1,HLT-2024-0009583,2024-10-09,2025-10-08,273.16,11569.17
9584,2177,1,HLT-2025-0009584,2025-03-15,2026-03-14,462.62,12448.85
9585,5685,4,HOM-2023-0009585,2023-01-02,2024-01-01,281.98,5197.07
9586,923,6,MTR-2022-0009586,2022-12-15,2023-12-14,347.30,5026.44
9587,4864,8,TRV-2024-0009587,2024-08-10,2025-08-09,915.37,23797.75
9588,418,1,HLT-2023-0009588,2023-06-05,2024-06-04,990.58,9846.90
9589,2729,5,MTR-2022-0009589,2022-12-26,2023-12-25,389.21,10043.74
9590,1873,5,MTR-2023-0009590,2023-08-29,2024-08-28,1296.75,42345.72
9591,2153,4,HOM-2025-0009591,2025-09-19,2026-09-18,1249.36,43533.39
9592,5401,5,MTR-2024-0009592,2024-12-16,2025-12-15,817.27,29618.31
9593,3963,3,HOM-2024-0009593,2024-11-19,2025-11-18,597.13,7632.93
9594,2993,8,TRV-2025-0009594,2025-11-14,2026-11-13,289.82,13994.42
9595,2759,7,TRV-2024-0009595,2024-08-26,2025-08-25,222.26,3657.36
9596,1828,6,MTR-2025-0009596,2025-09-22,2026-09-21,858.59,14738.86
9597,5991,8,TRV-2025-0009597,2025-06-27,2026-06-26,352.87,6671.33
9598,3224,6,MTR-2024-0009598,2024-12-31,2025-12-30,304.12,13502.66
9599,3065,8,TRV-2024-0009599,2024-03-20,2025-03-19,239.48,3503.56
9600,5450,6,MTR-2025-0009600,2025-07-23,2026-07-22,429.09,5073.64
9601,1185,6,MTR-2025-0009601,2025-07-21,2026-07-20,298.81,14493.25
9602,2864,1,HLT-2024-0009602,2024-06-18,2025-06-17,1592.83,67742.33
9603,5523,6,MTR-2025-0009603,2025-11-12,2026-11-11,462.45,12425.71
9604,4898,5,MTR-2025-0009604,2025-10-17,2026-10-16,1313.75,55806.65
9605,2967,2,HLT-2025-0009605,2025-11-12,2026-11-11,569.26,19589.92
9606,3297,1,HLT-2025-0009606,2025-10-19,2026-10-18,465.33,5580.37
9607,4350,5,MTR-2024-0009607,2024-08-10,2025-08-09,564.44,18775.05
9608,964,4,HOM-2024-0009608,2024-03-20,2025-03-19,445.76,10464.00
9609,1952,4,HOM-2023-0009609,2023-04-21,2024-04-20,530.88,20372.45
9610,5368,5,MTR-2023-0009610,2023-06-18,2024-06-17,663.29,16570.17
9611,2463,1,HLT-2023-0009611,2023-07-03,2024-07-02,1182.27,30651.10
9612,2061,7,TRV-2022-0009612,2022-12-27,2023-12-26,664.18,27436.53
9613,3643,2,HLT-2023-0009613,2023-09-28,2024-09-27,368.32,6059.54
9614,4037,8,TRV-2023-0009614,2023-05-28,2024-05-27,395.72,14806.41
9615,5682,4,HOM-2022-0009615,2022-12-30,2023-12-29,601.82,29392.11
9616,1020,6,MTR-2025-0009616,2025-11-21,2026-11-20,886.14,32888.20
9617,4686,6,MTR-2023-0009617,2023-09-24,2024-09-23,368.58,18340.99
9618,4246,4,HOM-2023-0009618,2023-01-16,2024-01-15,830.54,22814.20
9619,2322,6,MTR-2023-0009619,2023-10-27,2024-10-26,980.85,36413.87
9620,3297,1,HLT-2024-0009620,2024-12-22,2025-12-21,1455.43,15310.77
9621,209,4,HOM-2025-0009621,2025-09-08,2026-09-07,1588.67,51443.90
9622,3181,2,HLT-2023-0009622,2023-07-19,2024-07-18,437.35,2566.49
9623,3770,6,MTR-2025-0009623,2025-09-10,2026-09-09,302.94,9909.13
9624,256,1,HLT-2023-0009624,2023-12-16,2024-12-15,627.97,24559.30
9625,3591,1,HLT-2024-0009625,2024-10-12,2025-10-11,1915.71,90623.19
9626,3769,5,MTR-2025-0009626,2025-08-04,2026-08-03,251.44,7758.96
9627,4005,7,TRV-2025-0009627,2025-03-21,2026-03-20,695.00,25390.30
9628,1458,6,MTR-2023-0009628,2023-09-28,2024-09-27,2959.80,56596.47
9629,802,7,TRV-2023-0009629,2023-04-18,2024-04-17,257.79,11774.29
9630,1279,2,HLT-2024-0009630,2024-03-17,2025-03-16,505.48,19570.54
9631,2992,4,HOM-2024-0009631,2024-11-24,2025-11-23,1249.17,43603.79
9632,4796,7,TRV-2023-0009632,2023-07-24,2024-07-23,755.75,18918.41
9633,5545,4,HOM-2024-0009633,2024-12-11,2025-12-10,1331.81,27811.29
9634,1621,7,TRV-2024-0009634,2024-09-21,2025-09-20,1129.42,30388.53
9635,1967,6,MTR-2023-0009635,2023-01-08,2024-01-07,440.89,19647.65
9636,2917,7,TRV-2023-0009636,2023-06-04,2024-06-03,1326.91,9349.93
9637,474,8,TRV-2023-0009637,2023-08-21,2024-08-20,751.62,8090.38
9638,4375,4,HOM-2023-0009638,2023-07-30,2024-07-29,604.41,10368.10
9639,700,4,HOM-2025-0009639,2025-12-01,2026-11-30,611.11,9393.85
9640,2830,2,HLT-2024-0009640,2024-10-27,2025-10-26,323.65,12589.23
9641,5015,1,HLT-2024-0009641,2024-12-28,2025-12-27,882.52,7367.70
9642,1552,1,HLT-2024-0009642,2024-12-07,2025-12-06,256.52,8250.21
9643,2539,3,HOM-2023-0009643,2023-01-05,2024-01-04,235.49,6396.49
9644,2538,4,HOM-2024-0009644,2024-11-03,2025-11-02,237.58,5808.74
9645,5509,4,HOM-2025-0009645,2025-06-02,2026-06-01,348.31,6657.66
9646,5835,7,TRV-2023-0009646,2023-12-17,2024-12-16,1499.97,37309.24
9647,513,5,MTR-2023-0009647,2023-10-14,2024-10-13,1050.81,29850.57
9648,184,4,HOM-2024-0009648,2024-03-08,2025-03-07,899.83,32989.31
9649,5469,1,HLT-2025-0009649,2025-05-08,2026-05-07,821.60,28664.55
9650,3738,4,HOM-2024-0009650,2024-08-05,2025-08-04,685.09,28230.28
9651,5152,7,TRV-2023-0009651,2023-02-23,2024-02-22,500.01,21478.75
9652,4594,3,HOM-2024-0009652,2024-05-07,2025-05-06,983.62,22173.19
9653,207,3,HOM-2022-0009653,2022-12-18,2023-12-17,2493.86,121809.91
9654,2808,3,HOM-2023-0009654,2023-05-14,2024-05-13,475.05,22653.36
9655,5484,7,TRV-2025-0009655,2025-08-11,2026-08-10,439.82,6895.41
9656,5976,8,TRV-2024-0009656,2024-10-06,2025-10-05,264.59,10964.61
9657,2166,2,HLT-2024-0009657,2024-09-11,2025-09-10,250.03,2842.11
9658,4150,7,TRV-2025-0009658,2025-01-14,2026-01-13,672.15,16341.57
9659,4779,2,HLT-2025-0009659,2025-05-22,2026-05-21,1216.03,10920.84
9660,1035,3,HOM-2025-0009660,2025-06-18,2026-06-17,1440.57,69235.43
9661,1362,2,HLT-2025-0009661,2025-04-15,2026-04-14,642.64,10843.54
9662,5388,3,HOM-2024-0009662,2024-03-01,2025-02-28,879.58,17153.75
9663,1304,7,TRV-2023-0009663,2023-02-01,2024-01-31,325.58,2838.20
9664,887,8,TRV-2025-0009664,2025-01-01,2025-12-31,293.53,11898.92
9665,4478,3,HOM-2024-0009665,2024-08-17,2025-08-16,880.06,37781.49
9666,5069,5,MTR-2024-0009666,2024-12-30,2025-12-29,725.31,16496.56
9667,2609,8,TRV-2025-0009667,2025-02-10,2026-02-09,612.14,29608.75
9668,5155,5,MTR-2025-0009668,2025-06-11,2026-06-10,718.70,15803.79
9669,3050,4,HOM-2025-0009669,2025-07-12,2026-07-11,672.58,8836.93
9670,5624,6,MTR-2025-0009670,2025-10-25,2026-10-24,233.70,4114.85
9671,626,2,HLT-2025-0009671,2025-01-01,2025-12-31,384.67,10937.99
9672,5633,6,MTR-2023-0009672,2023-12-01,2024-11-30,695.97,6152.21
9673,3130,8,TRV-2023-0009673,2023-03-10,2024-03-09,929.17,12489.08
9674,150,6,MTR-2025-0009674,2025-03-05,2026-03-04,617.61,7100.85
9675,1688,2,HLT-2023-0009675,2023-01-04,2024-01-03,918.26,33103.96
9676,1772,8,TRV-2024-0009676,2024-09-21,2025-09-20,469.75,20052.48
9677,5917,7,TRV-2025-0009677,2025-05-19,2026-05-18,634.19,17810.97
9678,817,5,MTR-2024-0009678,2024-04-09,2025-04-08,716.65,31380.66
9679,658,5,MTR-2025-0009679,2025-04-13,2026-04-12,301.56,6691.64
9680,1103,3,HOM-2023-0009680,2023-03-14,2024-03-13,634.84,3971.28
9681,611,5,MTR-2024-0009681,2024-01-26,2025-01-25,673.76,23436.35
9682,1997,4,HOM-2025-0009682,2025-09-08,2026-09-07,261.94,4173.24
9683,2187,1,HLT-2024-0009683,2024-09-14,2025-09-13,422.70,19221.44
9684,912,3,HOM-2024-0009684,2024-12-10,2025-12-09,620.18,15461.84
9685,4438,4,HOM-2023-0009685,2023-06-05,2024-06-04,200.00,9202.76
9686,94,4,HOM-2025-0009686,2025-01-12,2026-01-11,552.79,2804.23
9687,3946,7,TRV-2025-0009687,2025-07-30,2026-07-29,527.60,24483.83
9688,3840,8,TRV-2025-0009688,2025-09-04,2026-09-03,1134.62,8032.48
9689,4695,1,HLT-2024-0009689,2024-05-27,2025-05-26,1718.05,85236.42
9690,5419,8,TRV-2024-0009690,2024-11-01,2025-10-31,737.21,18133.21
9691,4453,4,HOM-2025-0009691,2025-11-23,2026-11-22,376.94,15038.62
9692,3091,3,HOM-2024-0009692,2024-10-13,2025-10-12,759.56,29106.96
9693,3058,1,HLT-2023-0009693,2023-01-07,2024-01-06,1225.51,32774.09
9694,5360,8,TRV-2023-0009694,2023-08-13,2024-08-12,861.37,31015.29
9695,539,7,TRV-2024-0009695,2024-02-26,2025-02-25,200.00,2669.88
9696,769,8,TRV-2023-0009696,2023-09-30,2024-09-29,910.80,10590.49
9697,2310,7,TRV-2024-0009697,2024-12-03,2025-12-02,225.20,6810.30
9698,5381,5,MTR-2024-0009698,2024-05-23,2025-05-22,1321.45,12730.86
9699,3195,4,HOM-2024-0009699,2024-10-16,2025-10-15,391.66,2746.41
9700,5500,3,HOM-2023-0009700,2023-12-01,2024-11-30,954.95,21410.47
9701,2437,6,MTR-2025-0009701,2025-02-01,2026-01-31,484.71,19782.49
9702,2102,7,TRV-2023-0009702,2023-11-12,2024-11-11,839.58,21851.81
9703,895,2,HLT-2025-0009703,2025-06-05,2026-06-04,738.72,17033.04
9704,2646,4,HOM-2025-0009704,2025-11-04,2026-11-03,770.08,24962.28
9705,168,7,TRV-2024-0009705,2024-05-15,2025-05-14,654.88,26397.06
9706,2049,1,HLT-2025-0009706,2025-06-28,2026-06-27,360.83,17477.35
9707,5893,8,TRV-2025-0009707,2025-09-21,2026-09-20,434.66,14792.69
9708,1879,5,MTR-2024-0009708,2024-12-02,2025-12-01,358.67,3902.68
9709,5424,2,HLT-2023-0009709,2023-06-27,2024-06-26,619.52,22756.54
9710,4884,8,TRV-2024-0009710,2024-03-05,2025-03-04,598.88,21392.27
9711,1011,2,HLT-2024-0009711,2024-08-03,2025-08-02,677.41,25865.33
9712,3062,2,HLT-2024-0009712,2024-09-13,2025-09-12,749.32,10080.05
9713,4464,3,HOM-2025-0009713,2025-10-16,2026-10-15,545.60,16957.78
9714,3806,1,HLT-2025-0009714,2025-09-14,2026-09-13,754.59,19473.49
9715,1435,2,HLT-2024-0009715,2024-06-17,2025-06-16,981.20,47325.87
9716,2020,2,HLT-2024-0009716,2024-12-08,2025-12-07,323.63,10332.29
9717,5224,7,TRV-2023-0009717,2023-08-14,2024-08-13,427.21,16143.47
9718,2793,3,HOM-2025-0009718,2025-07-28,2026-07-27,522.48,12052.99
9719,29,3,HOM-2023-0009719,2023-10-23,2024-10-22,1000.49,12846.74
9720,3469,1,HLT-2024-0009720,2024-02-17,2025-02-16,553.46,16475.47
9721,4179,8,TRV-2025-0009721,2025-11-12,2026-11-11,838.21,18027.99
9722,2264,1,HLT-2023-0009722,2023-04-18,2024-04-17,206.13,2343.78
9723,4944,4,HOM-2025-0009723,2025-10-07,2026-10-06,674.74,9415.60
9724,3016,4,HOM-2024-0009724,2024-12-25,2025-12-24,1190.16,46440.33
9725,2442,4,HOM-2023-0009725,2023-06-24,2024-06-23,515.53,18409.54
9726,5092,2,HLT-2023-0009726,2023-09-01,2024-08-31,239.67,1244.31
9727,2967,8,TRV-2023-0009727,2023-10-11,2024-10-10,660.32,10412.64
9728,2673,2,HLT-2023-0009728,2023-08-05,2024-08-04,447.22,11896.41
9729,2770,5,MTR-2025-0009729,2025-07-03,2026-07-02,307.53,6760.18
9730,1783,6,MTR-2025-0009730,2025-01-08,2026-01-07,466.12,4892.07
9731,1335,2,HLT-2023-0009731,2023-05-11,2024-05-10,431.02,8056.46
